Sample_ID,Label,Probability_residual_leaf_1,Probability_residual_leaf_2,Probability_residual_leaf_3,Probability_residual_leaf_4,Probability_residual_leaf_5,Z-score_residual_leaf_1,Z-score_residual_leaf_2,Z-score_residual_leaf_3,Z-score_residual_leaf_4,Z-score_residual_leaf_5,Sum_of_absolute_residual,Root_sum_of_squared_residual,Shannon_entropy_of_absolute_residual,Mahalanobis_distance_of_residual,True_label,leaf_1_true,leaf_2_true,leaf_3_true,leaf_4_true,leaf_5_true,Predicted_label,leaf_1_predicted,leaf_2_predicted,leaf_3_predicted,leaf_4_predicted,leaf_5_predicted
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_1,5_1,0.0,0.0,-0.1,-0.3,0.4,-0.02287245852858924,-0.03125000000000001,-0.17502971435649317,-1.1181718389432242,1.864014066488148,0.8,0.5099019513592785,0.6053757932145417,1.8584277106291347,leaf_5,0.0,0.0,0.0,0.0,1.0,leaf_5,0.0,0.0,0.1,0.3,0.6
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_2,5_2,0.0,0.0,0.0,-0.1,0.09999999999999998,-0.02287245852858924,-0.03125000000000001,0.3111639366337656,-0.40139501910782416,0.3444373818510707,0.19999999999999998,0.1414213562373095,0.43067655807339306,0.4848598585835394,leaf_5,0.0,0.0,0.0,0.0,1.0,leaf_5,0.0,0.0,0.0,0.1,0.9
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_4,5_4,0.0,0.0,0.0,-0.6,0.6,-0.02287245852858924,-0.03125000000000001,0.3111639366337656,-2.1933370686963247,2.8770651895795325,1.2,0.848528137423857,0.43067655807339306,2.8435277277775897,leaf_5,0.0,0.0,0.0,0.0,1.0,leaf_4,0.0,0.0,0.0,0.6,0.4
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_3,1_3,0.30000000000000004,-0.3,0.0,0.0,0.0,0.8348447362935076,-0.8125,0.3111639366337656,-0.04300660919012403,-0.16208817969462155,0.6000000000000001,0.42426406871192857,0.43067655807339317,0.865977404049428,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.7,0.3,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_5,1_5,0.4,-0.4,0.0,0.0,0.0,1.1207504679008733,-1.0729166666666667,0.3111639366337656,-0.04300660919012403,-0.16208817969462155,0.8,0.5656854249492381,0.43067655807339306,1.1364845371102201,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.6,0.4,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_2,2_2,-0.3,0.6,-0.3,0.0,0.0,-0.8805896533506861,1.5312499999999998,-1.1474170163370105,-0.04300660919012403,-0.16208817969462155,1.2,0.7348469228349533,0.6460148371100897,3.0804979104891177,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_2,0.3,0.4,0.3,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_3,2_3,-0.5,0.7,-0.1,-0.1,0.0,-1.4524011165654174,1.7916666666666665,-0.17502971435649317,-0.40139501910782416,-0.16208817969462155,1.4000000000000001,0.8717797887081347,0.6780646784916197,2.2291265778471385,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_1,0.5,0.3,0.1,0.1,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_4,2_4,-0.9,0.9,0.0,0.0,0.0,-2.5960240429948795,2.3125,0.3111639366337656,-0.04300660919012403,-0.16208817969462155,1.8,1.2727922061357855,0.43067655807339306,2.73591638035343,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_1,0.9,0.1,0.0,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_1,3_1,0.0,0.0,0.30000000000000004,-0.2,-0.1,-0.02287245852858924,-0.03125000000000001,1.769744889604542,-0.7597834290255243,-0.668613741240314,0.6,0.37416573867739417,0.6284208026252548,1.8792772687250645,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_3,0.0,0.0,0.7,0.2,0.1
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_5,3_5,0.0,-0.1,0.09999999999999998,0.0,0.0,-0.02287245852858924,-0.2916666666666667,0.7973575876240242,-0.04300660919012403,-0.16208817969462155,0.19999999999999998,0.1414213562373095,0.43067655807339306,1.4409058407248658,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_3,0.0,0.1,0.9,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_2,4_2,0.0,-0.1,-0.2,0.5,-0.2,-0.02287245852858924,-0.2916666666666667,-0.661223365346752,1.7489354403983766,-1.1751393027860064,1.0,0.58309518948453,0.758405934844036,2.093316059890532,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_4,0.0,0.1,0.2,0.5,0.2
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_3,4_3,0.0,0.0,-0.2,0.30000000000000004,-0.1,-0.02287245852858924,-0.03125000000000001,-0.661223365346752,1.0321586205629765,-0.668613741240314,0.6,0.37416573867739417,0.6284208026252548,1.022729369122811,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_4,0.0,0.0,0.2,0.7,0.1
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_4,4_4,0.0,0.0,-0.4,0.5,-0.1,-0.02287245852858924,-0.03125000000000001,-1.6336106673272695,1.7489354403983766,-0.668613741240314,1.0,0.6480740698407861,0.5861353116146786,1.882546751469626,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_4,0.0,0.0,0.4,0.5,0.1
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_3,5_3,0.0,0.0,-0.2,0.0,0.19999999999999996,-0.02287245852858924,-0.03125000000000001,-0.661223365346752,-0.04300660919012403,0.8509629433967629,0.39999999999999997,0.282842712474619,0.43067655807339306,1.1418287199911006,leaf_5,0.0,0.0,0.0,0.0,1.0,leaf_5,0.0,0.0,0.2,0.0,0.8
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_5,5_5,0.0,0.0,-0.2,-0.3,0.5,-0.02287245852858924,-0.03125000000000001,-0.661223365346752,-1.1181718389432242,2.37053962803384,1.0,0.6164414002968976,0.639759388112919,2.448593588747092,leaf_5,0.0,0.0,0.0,0.0,1.0,leaf_5,0.0,0.0,0.2,0.3,0.5
