Sample_ID,Label,Probability_residual_leaf_1,Probability_residual_leaf_2,Probability_residual_leaf_3,Probability_residual_leaf_4,Probability_residual_leaf_5,Z-score_residual_leaf_1,Z-score_residual_leaf_2,Z-score_residual_leaf_3,Z-score_residual_leaf_4,Z-score_residual_leaf_5,Sum_of_absolute_residual,Root_sum_of_squared_residual,Shannon_entropy_of_absolute_residual,Mahalanobis_distance_of_residual,True_label,leaf_1_true,leaf_2_true,leaf_3_true,leaf_4_true,leaf_5_true,Predicted_label,leaf_1_predicted,leaf_2_predicted,leaf_3_predicted,leaf_4_predicted,leaf_5_predicted
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_4,5_4,0.0,0.0,-0.3333333333333333,0.0,0.33333333333333337,-0.05170876899950193,-0.12609940551275958,-0.586052850795245,0.03382550457458688,1.819435304589368,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.8133402550466127,leaf_5,0.0,0.0,0.0,0.0,1.0,leaf_5,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_5,5_5,0.0,0.0,-0.3333333333333333,0.0,0.33333333333333337,-0.05170876899950193,-0.12609940551275958,-0.586052850795245,0.03382550457458688,1.819435304589368,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.8133402550466127,leaf_5,0.0,0.0,0.0,0.0,1.0,leaf_5,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_4,1_4,0.0,0.0,0.0,0.0,0.0,-0.05170876899950193,-0.12609940551275958,0.11162911443718948,0.03382550457458688,-0.07580980435789036,0.0,0.0,,0.3064370688115244,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,1.0,0.0,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_5,1_5,0.0,0.0,0.0,0.0,0.0,-0.05170876899950193,-0.12609940551275958,0.11162911443718948,0.03382550457458688,-0.07580980435789036,0.0,0.0,,0.3064370688115244,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,1.0,0.0,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_2,2_2,0.0,0.6666666666666667,-0.6666666666666666,0.0,0.0,-0.05170876899950193,1.9755573530332333,-1.2837348160276794,0.03382550457458688,-0.07580980435789036,1.3333333333333335,0.9428090415820634,0.43067655807339306,3.329228406410041,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_3,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_3,2_3,0.0,0.33333333333333337,-0.3333333333333333,0.0,0.0,-0.05170876899950193,0.9247289737602369,-0.586052850795245,0.03382550457458688,-0.07580980435789036,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.5223119877775255,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_2,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_4,2_4,-1.0,1.0,0.0,0.0,0.0,-3.9298664439621454,3.0263857323062293,0.11162911443718948,0.03382550457458688,-0.07580980435789036,2.0,1.4142135623730951,0.43067655807339306,3.8675084091807945,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_1,1.0,0.0,0.0,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_1,3_1,0.0,0.0,0.6666666666666667,-0.6666666666666666,0.0,-0.05170876899950193,-0.12609940551275958,1.5069930449020588,-1.6574497241547588,-0.07580980435789036,1.3333333333333335,0.9428090415820634,0.43067655807339306,1.672752277386758,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_4,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_2,3_2,0.0,0.0,1.0,-0.3333333333333333,-0.6666666666666666,-0.05170876899950193,-0.12609940551275958,2.2046750101344927,-0.811812109790086,-3.866300022252407,2.0,1.247219128924647,0.6284208026252548,3.820792650915272,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_5,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_1,4_1,0.0,0.0,-0.6666666666666666,0.6666666666666667,0.0,-0.05170876899950193,-0.12609940551275958,-1.2837348160276794,1.7251007333039328,-0.07580980435789036,1.3333333333333335,0.9428090415820634,0.43067655807339306,1.72951301668055,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_3,4_3,0.0,0.0,-1.0,1.0,0.0,-0.05170876899950193,-0.12609940551275958,-1.981416781260114,2.570738347668606,-0.07580980435789036,2.0,1.4142135623730951,0.43067655807339306,2.55742773348783,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_3,0.0,0.0,1.0,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_4,4_4,0.0,0.0,-0.6666666666666666,0.6666666666666667,0.0,-0.05170876899950193,-0.12609940551275958,-1.2837348160276794,1.7251007333039328,-0.07580980435789036,1.3333333333333335,0.9428090415820634,0.43067655807339306,1.72951301668055,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_1,5_1,0.0,0.0,0.0,0.0,0.0,-0.05170876899950193,-0.12609940551275958,0.11162911443718948,0.03382550457458688,-0.07580980435789036,0.0,0.0,,0.3064370688115244,leaf_5,0.0,0.0,0.0,0.0,1.0,leaf_5,0.0,0.0,0.0,0.0,1.0
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_3,5_3,0.0,0.0,0.0,0.0,0.0,-0.05170876899950193,-0.12609940551275958,0.11162911443718948,0.03382550457458688,-0.07580980435789036,0.0,0.0,,0.3064370688115244,leaf_5,0.0,0.0,0.0,0.0,1.0,leaf_5,0.0,0.0,0.0,0.0,1.0
