Sample_ID,Label,Probability_residual_leaf_1,Probability_residual_leaf_2,Probability_residual_leaf_3,Probability_residual_leaf_4,Probability_residual_leaf_5,Z-score_residual_leaf_1,Z-score_residual_leaf_2,Z-score_residual_leaf_3,Z-score_residual_leaf_4,Z-score_residual_leaf_5,Sum_of_absolute_residual,Root_sum_of_squared_residual,Shannon_entropy_of_absolute_residual,Mahalanobis_distance_of_residual,True_label,leaf_1_true,leaf_2_true,leaf_3_true,leaf_4_true,leaf_5_true,Predicted_label,leaf_1_predicted,leaf_2_predicted,leaf_3_predicted,leaf_4_predicted,leaf_5_predicted
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_3,5_3,0.0,0.0,0.0,-0.2,0.19999999999999996,0.06853674935774308,-0.1304964684871067,0.1354570922957193,-0.6734680685789171,1.1828914767134733,0.39999999999999997,0.282842712474619,0.43067655807339306,1.183377834715881,leaf_5,0.0,0.0,0.0,0.0,1.0,leaf_5,0.0,0.0,0.0,0.2,0.8
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_4,5_4,0.0,0.0,0.0,-0.2,0.19999999999999996,0.06853674935774308,-0.1304964684871067,0.1354570922957193,-0.6734680685789171,1.1828914767134733,0.39999999999999997,0.282842712474619,0.43067655807339306,1.183377834715881,leaf_5,0.0,0.0,0.0,0.0,1.0,leaf_5,0.0,0.0,0.0,0.2,0.8
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_5,5_5,0.0,0.0,0.0,-0.3,0.30000000000000004,0.06853674935774308,-0.1304964684871067,0.1354570922957193,-0.9494795720948666,1.730526419636378,0.6000000000000001,0.42426406871192857,0.43067655807339317,1.7170853359202058,leaf_5,0.0,0.0,0.0,0.0,1.0,leaf_5,0.0,0.0,0.0,0.3,0.7
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_1,1_1,0.0,0.0,0.0,0.0,0.0,0.06853674935774308,-0.1304964684871067,0.1354570922957193,-0.12144506154701781,0.0876215908676647,0.0,0.0,,0.24646706556593628,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,1.0,0.0,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_2,1_2,0.30000000000000004,-0.3,0.0,0.0,0.0,1.7819554833013203,-1.7617023245759407,0.1354570922957193,-0.12144506154701781,0.0876215908676647,0.6000000000000001,0.42426406871192857,0.43067655807339317,1.7659280447101222,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.7,0.3,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_1,2_1,-0.2,0.19999999999999996,0.0,0.0,0.0,-1.0737424066046415,0.9569741022387824,0.1354570922957193,-0.12144506154701781,0.0876215908676647,0.39999999999999997,0.282842712474619,0.43067655807339306,1.0745323527633446,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_2,0.2,0.8,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_2,2_2,-0.2,0.19999999999999996,0.0,0.0,0.0,-1.0737424066046415,0.9569741022387824,0.1354570922957193,-0.12144506154701781,0.0876215908676647,0.39999999999999997,0.282842712474619,0.43067655807339306,1.0745323527633446,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_2,0.2,0.8,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_4,2_4,-0.6,0.6,0.0,0.0,0.0,-3.3583007185294105,3.1319152436905613,0.1354570922957193,-0.12144506154701781,0.0876215908676647,1.2,0.848528137423857,0.43067655807339306,3.295462590385078,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_1,0.6,0.4,0.0,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_2,3_2,0.0,0.0,0.0,0.0,0.0,0.06853674935774308,-0.1304964684871067,0.1354570922957193,-0.12144506154701781,0.0876215908676647,0.0,0.0,,0.24646706556593628,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_3,0.0,0.0,1.0,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_3,3_3,0.0,0.0,0.0,0.0,0.0,0.06853674935774308,-0.1304964684871067,0.1354570922957193,-0.12144506154701781,0.0876215908676647,0.0,0.0,,0.24646706556593628,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_3,0.0,0.0,1.0,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_3,4_3,0.0,0.0,-0.6,0.7,-0.1,0.06853674935774308,-0.1304964684871067,-1.8963992921400699,1.810635463064629,-0.4600133520552397,1.4,0.9273618495495703,0.5580863559661718,1.9472983988988943,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_3,0.0,0.0,0.6,0.3,0.1
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_4,4_4,0.0,0.0,-0.4,0.7,-0.3,0.06853674935774308,-0.1304964684871067,-1.2191138306614737,1.810635463064629,-1.5552832379010484,1.4000000000000001,0.8602325267042626,0.6428338893455411,1.868708437584735,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_3,0.0,0.0,0.4,0.3,0.3
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_5,4_5,0.0,0.0,-1.0,1.0,0.0,0.06853674935774308,-0.1304964684871067,-3.250970215097263,2.638669973612478,0.0876215908676647,2.0,1.4142135623730951,0.43067655807339306,3.320330710451129,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_3,0.0,0.0,1.0,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_1,5_1,0.0,0.0,0.0,0.0,0.0,0.06853674935774308,-0.1304964684871067,0.1354570922957193,-0.12144506154701781,0.0876215908676647,0.0,0.0,,0.24646706556593628,leaf_5,0.0,0.0,0.0,0.0,1.0,leaf_5,0.0,0.0,0.0,0.0,1.0
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_2,5_2,0.0,0.0,0.0,-0.2,0.19999999999999996,0.06853674935774308,-0.1304964684871067,0.1354570922957193,-0.6734680685789171,1.1828914767134733,0.39999999999999997,0.282842712474619,0.43067655807339306,1.183377834715881,leaf_5,0.0,0.0,0.0,0.0,1.0,leaf_5,0.0,0.0,0.0,0.2,0.8
