Sample_ID,Label,Probability_residual_leaf_1,Probability_residual_leaf_2,Probability_residual_leaf_3,Probability_residual_leaf_4,Probability_residual_leaf_5,Z-score_residual_leaf_1,Z-score_residual_leaf_2,Z-score_residual_leaf_3,Z-score_residual_leaf_4,Z-score_residual_leaf_5,Sum_of_absolute_residual,Root_sum_of_squared_residual,Shannon_entropy_of_absolute_residual,Mahalanobis_distance_of_residual,True_label,leaf_1_true,leaf_2_true,leaf_3_true,leaf_4_true,leaf_5_true,Predicted_label,leaf_1_predicted,leaf_2_predicted,leaf_3_predicted,leaf_4_predicted,leaf_5_predicted
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_1,5_1,0.0,0.0,-0.3333333333333333,-0.6666666666666666,1.0,-0.05555555555555557,-0.13088399820073773,-0.5761659596980319,-1.5606146130296523,2.2079949681774864,2.0,1.247219128924647,0.6284208026252548,2.2596425320567852,leaf_5,0.0,0.0,0.0,0.0,1.0,leaf_4,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_2,5_2,0.0,0.0,-0.3333333333333333,-0.3333333333333333,0.6666666666666667,-0.05555555555555557,-0.13088399820073773,-0.5761659596980319,-0.7477945020767084,1.4305319512135828,1.3333333333333335,0.816496580927726,0.6460148371100897,1.4226906048976562,leaf_5,0.0,0.0,0.0,0.0,1.0,leaf_3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_5,5_5,0.0,0.0,-0.3333333333333333,-0.6666666666666666,1.0,-0.05555555555555557,-0.13088399820073773,-0.5761659596980319,-1.5606146130296523,2.2079949681774864,2.0,1.247219128924647,0.6284208026252548,2.2596425320567852,leaf_5,0.0,0.0,0.0,0.0,1.0,leaf_4,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_2,1_2,0.33333333333333337,0.0,0.0,-0.3333333333333333,0.0,1.3333333333333333,-0.13088399820073773,0.22406453988256791,-0.7477945020767084,-0.12439408271422463,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.6178651626804557,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0
File-loaded-ROI_group_1_demo-tiff_demo_1-xml_1_3,1_3,0.0,0.0,0.0,0.0,0.0,-0.05555555555555557,-0.13088399820073773,0.22406453988256791,0.06502560887623547,-0.12439408271422463,0.0,0.0,,0.284412981997651,leaf_1,1.0,0.0,0.0,0.0,0.0,leaf_1,1.0,0.0,0.0,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_1,2_1,0.0,0.6666666666666667,-0.6666666666666666,0.0,0.0,-0.05555555555555557,1.5051659793084835,-1.3763964592786317,0.06502560887623547,-0.12439408271422463,1.3333333333333335,0.9428090415820634,0.43067655807339306,1.8974689975024068,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_3,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_3,2_3,0.0,0.6666666666666667,-0.3333333333333333,-0.3333333333333333,0.0,-0.05555555555555557,1.5051659793084835,-0.5761659596980319,-0.7477945020767084,-0.12439408271422463,1.3333333333333333,0.816496580927726,0.6460148371100897,1.810498782970458,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
File-loaded-ROI_group_1_demo-tiff_demo_2-xml_2_4,2_4,-1.0,1.0,0.0,0.0,0.0,-4.222222222222222,2.323190968063094,0.22406453988256791,0.06502560887623547,-0.12439408271422463,2.0,1.4142135623730951,0.43067655807339306,4.146923445783305,leaf_2,0.0,1.0,0.0,0.0,0.0,leaf_1,1.0,0.0,0.0,0.0,0.0
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_3,3_3,0.0,-0.3333333333333333,0.6666666666666667,0.0,-0.3333333333333333,-0.05555555555555557,-0.9489089869553482,1.8245255390437676,0.06502560887623547,-0.9018570996781282,1.3333333333333333,0.816496580927726,0.6460148371100897,1.980519184169452,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_2,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
File-loaded-ROI_group_2_demo-tiff_demo_3-xml_3_5,3_5,0.0,0.0,0.33333333333333337,0.0,-0.3333333333333333,-0.05555555555555557,-0.13088399820073773,1.0242950394631678,0.06502560887623547,-0.9018570996781282,0.6666666666666667,0.4714045207910317,0.43067655807339306,1.1723156106873032,leaf_3,0.0,0.0,1.0,0.0,0.0,leaf_3,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_2,4_2,0.0,0.0,-0.6666666666666666,0.6666666666666667,0.0,-0.05555555555555557,-0.13088399820073773,-1.3763964592786317,1.6906658307821234,-0.12439408271422463,1.3333333333333335,0.9428090415820634,0.43067655807339306,1.8628335923864758,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_4,4_4,0.0,0.0,-0.3333333333333333,0.6666666666666667,-0.3333333333333333,-0.05555555555555557,-0.13088399820073773,-0.5761659596980319,1.6906658307821234,-0.9018570996781282,1.3333333333333333,0.816496580927726,0.6460148371100897,1.6605396029699944,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
File-loaded-ROI_group_2_demo-tiff_demo_4-xml_4_5,4_5,0.0,0.0,-0.6666666666666666,1.0,-0.3333333333333333,-0.05555555555555557,-0.13088399820073773,-1.3763964592786317,2.503485941735067,-0.9018570996781282,1.9999999999999998,1.247219128924647,0.6284208026252548,2.495241180242042,leaf_4,0.0,0.0,0.0,1.0,0.0,leaf_3,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_3,5_3,0.0,-0.3333333333333333,-0.3333333333333333,0.0,0.6666666666666667,-0.05555555555555557,-0.9489089869553482,-0.5761659596980319,0.06502560887623547,1.4305319512135828,1.3333333333333335,0.816496580927726,0.6460148371100897,1.706299038070218,leaf_5,0.0,0.0,0.0,0.0,1.0,leaf_2,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
File-loaded-ROI_group_2_demo-tiff_demo_5-xml_5_4,5_4,0.0,-0.3333333333333333,-0.3333333333333333,0.0,0.6666666666666667,-0.05555555555555557,-0.9489089869553482,-0.5761659596980319,0.06502560887623547,1.4305319512135828,1.3333333333333335,0.816496580927726,0.6460148371100897,1.706299038070218,leaf_5,0.0,0.0,0.0,0.0,1.0,leaf_2,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
